,age,capital.gain,capital.loss,education,education.num,fnlwgt,hours.per.week,income,marital.status,native.country,occupation,race,relationship,sex,workclass
24976,32,0,0,HS-grad,9,131534,40,0,Never-married,United-States,Exec-managerial,Black,Not-in-family,Female,Federal-gov
24977,18,0,0,Some-college,10,184693,20,0,Never-married,Mexico,Other-service,White,Own-child,Female,Private
24978,27,0,0,Masters,14,704108,40,0,Never-married,United-States,Prof-specialty,White,Not-in-family,Male,Private
24979,57,0,0,Assoc-acdm,12,220262,40,0,Divorced,United-States,Tech-support,White,Not-in-family,Female,Private
24980,38,0,0,HS-grad,9,95654,60,0,Married-civ-spouse,United-States,Adm-clerical,White,Wife,Female,Private
24981,67,0,0,Bachelors,13,89346,40,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Private
24982,26,0,0,11th,7,94392,20,0,Separated,United-States,Other-service,White,Unmarried,Female,Private
24983,21,0,0,HS-grad,9,334113,40,0,Never-married,United-States,Machine-op-inspct,White,Own-child,Male,Private
24984,17,0,0,10th,6,32763,15,0,Never-married,United-States,Other-service,White,Own-child,Male,Private
24985,31,0,0,HS-grad,9,136651,40,0,Married-civ-spouse,Mexico,Craft-repair,White,Husband,Male,Private
24986,51,0,0,Assoc-acdm,12,240236,30,0,Separated,United-States,Sales,Black,Not-in-family,Male,Self-emp-not-inc
24987,29,0,0,Bachelors,13,53271,40,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
24988,28,0,0,Bachelors,13,31493,40,1,Never-married,United-States,Craft-repair,White,Own-child,Male,Private
24989,32,0,0,Assoc-acdm,12,195891,45,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Private
24990,26,0,0,Some-college,10,211424,40,1,Married-civ-spouse,United-States,Handlers-cleaners,White,Husband,Male,Private
24991,28,0,0,Bachelors,13,84657,40,0,Divorced,United-States,Prof-specialty,White,Not-in-family,Female,Local-gov
24992,40,0,0,Masters,14,151408,40,0,Never-married,United-States,Prof-specialty,White,Not-in-family,Female,Private
24993,51,0,0,7th-8th,4,106819,19,0,Never-married,United-States,Handlers-cleaners,White,Own-child,Male,Private
24994,62,0,0,Some-college,10,132917,20,0,Married-civ-spouse,United-States,Transport-moving,Black,Husband,Male,Private
24995,54,0,0,10th,6,146834,60,0,Married-civ-spouse,United-States,Machine-op-inspct,White,Husband,Male,Private
24996,55,0,0,HS-grad,9,164332,16,0,Separated,United-States,Other-service,White,Not-in-family,Female,Private
24997,24,0,0,HS-grad,9,30656,20,0,Never-married,United-States,Handlers-cleaners,White,Not-in-family,Male,Private
24998,27,0,0,Masters,14,113501,45,0,Never-married,United-States,Adm-clerical,White,Own-child,Male,Private
24999,18,0,0,HS-grad,9,165316,30,0,Never-married,United-States,Transport-moving,White,Own-child,Male,Private
25000,21,0,0,HS-grad,9,126613,40,0,Never-married,United-States,Sales,White,Not-in-family,Female,Private
25001,44,0,0,Some-college,10,361280,80,1,Married-civ-spouse,Philippines,Sales,Asian-Pac-Islander,Husband,Male,Self-emp-not-inc
25002,50,0,0,Masters,14,123044,60,1,Married-civ-spouse,United-States,None,White,Husband,Male,None
25003,38,0,0,Bachelors,13,165472,40,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Private
25004,39,0,0,Bachelors,13,99452,50,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Private
25005,27,0,0,HS-grad,9,84977,40,0,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Private
25006,35,0,0,11th,7,240458,40,0,Divorced,United-States,Craft-repair,Black,Not-in-family,Male,Private
25007,60,0,0,Some-college,10,123218,40,0,Married-civ-spouse,United-States,Other-service,White,Husband,Male,Private
25008,38,0,0,HS-grad,9,115289,40,0,Married-civ-spouse,United-States,Machine-op-inspct,White,Husband,Male,Private
25009,37,0,0,Some-college,10,373895,35,0,Separated,United-States,Handlers-cleaners,Black,Not-in-family,Male,Private
25010,43,0,0,Some-college,10,152617,40,0,Divorced,United-States,Adm-clerical,White,Own-child,Female,Private
25011,49,0,0,Some-college,10,72619,50,0,Divorced,United-States,Adm-clerical,White,Unmarried,Female,State-gov
25012,17,0,0,10th,6,41865,25,0,Never-married,United-States,Other-service,White,Own-child,Female,Private
25013,32,0,0,HS-grad,9,190228,60,0,Never-married,United-States,Other-service,White,Not-in-family,Male,Private
25014,23,0,0,Bachelors,13,193090,38,0,Never-married,United-States,Prof-specialty,White,Not-in-family,Female,Private
25015,25,0,0,Bachelors,13,181896,40,0,Never-married,United-States,Adm-clerical,White,Own-child,Female,Private
25016,46,0,0,11th,7,213668,40,0,Never-married,United-States,Other-service,White,Not-in-family,Male,Local-gov
25017,29,0,0,Bachelors,13,99369,50,0,Never-married,United-States,Prof-specialty,Other,Not-in-family,Female,Private
25018,44,0,0,Masters,14,104196,45,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
25019,60,0,0,Prof-school,15,176839,45,1,Married-civ-spouse,United-States,Sales,White,Husband,Male,Self-emp-not-inc
25020,30,0,0,Assoc-voc,11,99502,40,0,Divorced,United-States,Protective-serv,Amer-Indian-Eskimo,Unmarried,Female,Local-gov
25021,24,0,0,Some-college,10,183410,17,0,Never-married,United-States,Sales,White,Own-child,Female,Private
25022,17,0,0,10th,6,25690,10,0,Never-married,United-States,Other-service,White,Own-child,Female,Private
25023,76,0,0,11th,7,201986,16,0,Widowed,United-States,None,White,Other-relative,Female,None
25024,31,0,0,Assoc-acdm,12,188961,40,0,Never-married,United-States,Tech-support,White,Own-child,Female,Private
25025,52,0,0,Some-college,10,114971,40,1,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Private
25026,39,0,0,Bachelors,13,121468,35,0,Never-married,United-States,Exec-managerial,Asian-Pac-Islander,Own-child,Female,Private
25027,73,0,0,Bachelors,13,191540,50,1,Married-civ-spouse,United-States,Sales,White,Husband,Male,Self-emp-inc
25028,38,0,0,HS-grad,9,146398,24,0,Never-married,United-States,Other-service,Black,Unmarried,Female,Private
25029,48,0,0,HS-grad,9,193553,20,0,Divorced,United-States,Other-service,Black,Not-in-family,Female,Private
25030,60,0,0,10th,6,121127,40,0,Widowed,United-States,Sales,White,Not-in-family,Female,Private
25031,26,0,0,HS-grad,9,389856,40,0,Never-married,United-States,Transport-moving,White,Not-in-family,Male,Private
25032,20,0,0,HS-grad,9,290504,40,0,Never-married,United-States,Other-service,White,Other-relative,Male,Private
25033,54,0,0,Doctorate,16,137065,40,1,Never-married,United-States,Exec-managerial,White,Not-in-family,Female,State-gov
25034,50,0,0,HS-grad,9,212685,40,0,Married-civ-spouse,United-States,Other-service,Black,Husband,Male,Local-gov
25035,20,0,0,Some-college,10,71475,40,0,Never-married,United-States,Adm-clerical,White,Own-child,Female,Private
25036,23,0,0,Some-college,10,111450,22,0,Never-married,United-States,Adm-clerical,Black,Other-relative,Male,Private
25037,35,0,0,Assoc-voc,11,225860,40,1,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Private
25038,43,0,0,10th,6,129853,40,0,Never-married,United-States,Machine-op-inspct,Black,Not-in-family,Male,Private
25039,50,0,0,HS-grad,9,99925,32,0,Married-civ-spouse,United-States,Adm-clerical,White,Husband,Male,Private
25040,58,0,0,1st-4th,2,227800,50,0,Separated,United-States,Farming-fishing,Black,Not-in-family,Male,Private
25041,55,0,0,Assoc-acdm,12,111130,40,0,Divorced,United-States,Adm-clerical,Asian-Pac-Islander,Own-child,Male,State-gov
25042,29,0,0,Bachelors,13,100764,45,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
25043,47,0,0,Some-college,10,275095,40,0,Divorced,United-States,Machine-op-inspct,White,Not-in-family,Female,Private
25044,39,0,0,HS-grad,9,147500,40,0,Married-civ-spouse,United-States,Prof-specialty,Black,Wife,Female,Private
25045,63,0,0,HS-grad,9,150079,35,1,Married-civ-spouse,United-States,Adm-clerical,White,Wife,Female,Local-gov
25046,27,0,0,HS-grad,9,140863,60,0,Never-married,United-States,Transport-moving,White,Not-in-family,Male,Private
25047,62,0,0,11th,7,199198,40,0,Divorced,United-States,None,Black,Not-in-family,Female,None
25048,38,0,0,Some-college,10,193372,40,0,Never-married,United-States,Exec-managerial,White,Own-child,Female,Private
25049,25,0,0,HS-grad,9,196771,65,0,Never-married,United-States,Handlers-cleaners,White,Not-in-family,Male,Private
25050,31,0,0,HS-grad,9,231826,52,0,Married-civ-spouse,Mexico,Other-service,White,Husband,Male,Private
25051,40,0,0,Some-college,10,196456,40,0,Never-married,United-States,Adm-clerical,White,Own-child,Female,Federal-gov
25052,42,0,0,Doctorate,16,34037,50,0,Never-married,United-States,Prof-specialty,White,Not-in-family,Male,Private
25053,52,0,0,HS-grad,9,174964,40,1,Married-civ-spouse,United-States,Sales,White,Husband,Male,Private
25054,46,0,0,Bachelors,13,91608,40,1,Married-civ-spouse,United-States,Adm-clerical,White,Husband,Male,Private
25055,31,0,0,Some-college,10,403468,50,0,Separated,Mexico,Other-service,White,Unmarried,Female,Private
25056,33,0,0,HS-grad,9,112900,40,0,Divorced,United-States,Other-service,White,Unmarried,Female,Private
25057,58,0,0,HS-grad,9,242670,40,0,Never-married,United-States,Adm-clerical,White,Unmarried,Female,Private
25058,54,0,0,Bachelors,13,343242,40,1,Married-civ-spouse,United-States,Sales,White,Husband,Male,Private
25059,28,0,0,HS-grad,9,200733,40,0,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Private
25060,24,0,0,7th-8th,4,236769,40,0,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Self-emp-not-inc
25061,39,0,0,Bachelors,13,22494,40,0,Never-married,United-States,Exec-managerial,White,Not-in-family,Female,Private
25062,60,0,0,Some-college,10,129379,40,0,Married-civ-spouse,United-States,Tech-support,White,Husband,Male,Federal-gov
25063,22,0,0,HS-grad,9,239098,40,0,Never-married,United-States,Other-service,White,Unmarried,Female,Private
25064,27,0,0,Bachelors,13,167501,40,0,Never-married,United-States,Exec-managerial,White,Own-child,Female,Private
25065,35,0,0,Bachelors,13,77146,45,1,Married-civ-spouse,United-States,Sales,White,Husband,Male,Private
25066,47,0,0,Bachelors,13,82797,50,0,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Private
25067,33,0,0,Bachelors,13,134886,50,1,Married-civ-spouse,United-States,Prof-specialty,White,Wife,Female,Self-emp-not-inc
25068,40,0,0,Bachelors,13,218558,45,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Self-emp-inc
25069,26,0,0,Assoc-acdm,12,196899,40,0,Separated,United-States,Craft-repair,Other,Not-in-family,Female,Private
25070,54,0,0,Bachelors,13,200960,50,1,Married-civ-spouse,United-States,Sales,White,Husband,Male,Self-emp-not-inc
25071,60,0,0,7th-8th,4,232337,40,0,Divorced,United-States,Machine-op-inspct,White,Not-in-family,Male,Private
25072,32,0,0,Masters,14,98656,40,0,Never-married,United-States,Exec-managerial,White,Not-in-family,Female,Private
25073,19,0,0,Some-college,10,194260,15,0,Never-married,United-States,Adm-clerical,White,Own-child,Female,State-gov
25074,49,0,0,HS-grad,9,481987,60,0,Married-civ-spouse,United-States,None,White,Husband,Male,None
25075,31,0,0,11th,7,234976,48,0,Never-married,United-States,Adm-clerical,White,Unmarried,Female,Private
25076,29,0,0,HS-grad,9,349116,25,0,Separated,United-States,Sales,White,Unmarried,Female,Private
25077,39,0,0,HS-grad,9,175390,40,0,Never-married,United-States,Sales,Black,Unmarried,Female,Private
25078,26,0,0,HS-grad,9,214637,35,0,Divorced,United-States,Other-service,White,Unmarried,Female,Private
25079,27,0,0,Assoc-voc,11,185127,40,0,Never-married,United-States,Exec-managerial,White,Own-child,Male,Private
25080,52,0,0,9th,5,98752,40,0,Widowed,United-States,Adm-clerical,White,Unmarried,Female,Private
25081,50,0,0,Some-college,10,218382,40,0,Divorced,United-States,Other-service,Black,Unmarried,Female,Local-gov
25082,51,0,0,HS-grad,9,153486,45,1,Married-civ-spouse,United-States,Machine-op-inspct,White,Husband,Male,Private
25083,51,0,0,HS-grad,9,174102,40,1,Married-civ-spouse,United-States,Adm-clerical,White,Husband,Male,Federal-gov
25084,40,0,0,HS-grad,9,137142,40,1,Married-civ-spouse,United-States,Sales,White,Husband,Male,Private
25085,61,0,0,7th-8th,4,241013,40,0,Widowed,United-States,Farming-fishing,Black,Not-in-family,Male,Private
25086,35,0,0,HS-grad,9,267798,40,0,Divorced,United-States,Craft-repair,White,Unmarried,Male,Private
25087,41,0,0,HS-grad,9,152880,28,0,Divorced,United-States,None,Black,Not-in-family,Female,None
25088,31,0,0,Masters,14,263561,40,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
25089,20,0,0,HS-grad,9,39764,40,0,Never-married,United-States,Handlers-cleaners,White,Own-child,Male,Private
25090,35,0,0,Some-college,10,172186,40,0,Separated,United-States,Craft-repair,White,Not-in-family,Male,Private
25091,51,0,0,HS-grad,9,61270,40,1,Married-civ-spouse,United-States,Handlers-cleaners,White,Husband,Male,Private
25092,39,0,0,Masters,14,124685,99,1,Divorced,Japan,Exec-managerial,Asian-Pac-Islander,Not-in-family,Male,Self-emp-inc
25093,69,0,0,9th,5,76968,25,0,Married-civ-spouse,United-States,Farming-fishing,White,Husband,Male,Self-emp-not-inc
25094,21,0,0,Some-college,10,38772,20,0,Never-married,United-States,Sales,White,Own-child,Male,Private
25095,24,0,0,Bachelors,13,172496,55,0,Never-married,United-States,Tech-support,White,Not-in-family,Male,Private
25096,55,0,0,HS-grad,9,306164,40,0,Married-civ-spouse,United-States,Other-service,Black,Husband,Male,Private
25097,42,0,0,HS-grad,9,33795,45,0,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Self-emp-not-inc
25098,48,0,0,11th,7,47686,40,0,Married-civ-spouse,United-States,Other-service,White,Wife,Female,Private
25099,31,0,0,Bachelors,13,193132,42,0,Never-married,United-States,Tech-support,White,Not-in-family,Female,Private
25100,52,0,0,Assoc-voc,11,400004,40,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
25101,30,0,0,Some-college,10,101283,40,0,Never-married,United-States,Other-service,White,Not-in-family,Female,Private
25102,29,0,0,HS-grad,9,192384,40,0,Never-married,United-States,Craft-repair,White,Not-in-family,Male,Private
25103,32,0,0,Some-college,10,113838,40,0,Married-civ-spouse,United-States,Handlers-cleaners,White,Husband,Male,Private
25104,56,0,0,9th,5,199713,40,0,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Private
25105,40,0,0,Some-college,10,236021,40,0,Married-civ-spouse,United-States,Transport-moving,White,Husband,Male,Private
25106,20,0,0,Some-college,10,138938,10,0,Never-married,United-States,Prof-specialty,White,Own-child,Female,Private
25107,36,0,0,Some-college,10,126946,40,0,Separated,United-States,Craft-repair,White,Not-in-family,Male,Private
25108,45,0,0,Bachelors,13,44791,40,0,Never-married,United-States,Prof-specialty,White,Not-in-family,Male,Private
25109,38,0,0,9th,5,31964,40,0,Married-civ-spouse,United-States,Adm-clerical,White,Husband,Male,Private
25110,60,0,0,Prof-school,15,352156,40,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,State-gov
25111,70,0,0,Masters,14,205860,40,0,Married-civ-spouse,United-States,Exec-managerial,Black,Husband,Male,Self-emp-not-inc
25112,21,0,0,Some-college,10,113106,30,0,Never-married,United-States,Other-service,White,Own-child,Female,Private
25113,57,0,0,HS-grad,9,89182,40,0,Widowed,United-States,Adm-clerical,White,Not-in-family,Female,Private
25114,33,0,0,HS-grad,9,250782,48,0,Married-civ-spouse,United-States,Machine-op-inspct,White,Husband,Male,Private
25115,28,0,0,11th,7,177955,40,0,Married-civ-spouse,Mexico,Adm-clerical,White,Wife,Female,Private
25116,32,0,0,Some-college,10,198660,40,0,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Private
25117,18,0,0,11th,7,168740,30,0,Never-married,United-States,Handlers-cleaners,White,Own-child,Male,Private
25118,45,0,0,Some-college,10,199625,20,0,Divorced,United-States,Prof-specialty,White,Unmarried,Female,Private
25119,22,0,0,HS-grad,9,213902,40,0,Never-married,Mexico,Adm-clerical,White,Unmarried,Female,Private
25120,38,0,0,Bachelors,13,208379,8,0,Never-married,United-States,Machine-op-inspct,White,Not-in-family,Female,Private
25121,37,0,0,Assoc-voc,11,113120,40,0,Divorced,United-States,Prof-specialty,White,Not-in-family,Female,Private
25122,23,0,0,Bachelors,13,57827,40,0,Never-married,United-States,Farming-fishing,White,Not-in-family,Male,Private
25123,59,0,0,7th-8th,4,515712,40,0,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Private
25124,18,0,0,HS-grad,9,396270,25,0,Never-married,United-States,Adm-clerical,White,Own-child,Male,Private
25125,30,0,0,Bachelors,13,231620,40,0,Never-married,Mexico,Sales,White,Not-in-family,Female,Private
25126,50,0,0,Some-college,10,174655,45,1,Married-civ-spouse,United-States,Sales,White,Husband,Male,Private
25127,63,0,0,11th,7,97823,40,0,Married-civ-spouse,United-States,None,White,Husband,Male,None
25128,48,0,0,9th,5,176732,40,0,Divorced,United-States,Sales,White,Not-in-family,Female,Private
25129,60,0,0,HS-grad,9,143932,40,0,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Private
25130,46,0,0,HS-grad,9,551962,50,0,Separated,Peru,Handlers-cleaners,White,Unmarried,Female,Private
25131,30,0,0,HS-grad,9,298577,30,0,Never-married,United-States,None,White,Own-child,Male,None
25132,39,0,0,Bachelors,13,257942,60,1,Married-civ-spouse,United-States,Sales,White,Husband,Male,Private
25133,55,0,0,Some-college,10,253062,40,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Local-gov
25134,17,0,0,11th,7,193748,15,0,Never-married,United-States,Sales,White,Own-child,Male,Private
25135,46,0,0,Bachelors,13,368561,55,1,Married-civ-spouse,United-States,Sales,White,Husband,Male,Private
25136,50,0,0,HS-grad,9,192964,65,0,Divorced,United-States,Sales,White,Unmarried,Female,Private
25137,32,0,0,Bachelors,13,217304,30,0,Never-married,United-States,Protective-serv,Black,Not-in-family,Male,Private
25138,18,0,0,HS-grad,9,120029,40,0,Never-married,United-States,Other-service,White,Own-child,Female,Private
25139,34,0,0,HS-grad,9,62124,40,0,Separated,United-States,Other-service,Black,Not-in-family,Male,Private
